dimension,num_prod,run,iters_to_NE,NE,converged
10,10,34,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,35,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,36,10,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,37,10,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,38,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,39,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,20,0,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,1,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,2,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,3,16,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,4,18,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,5,17,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,6,13,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,7,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,8,17,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,9,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,10,12,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,11,12,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,12,13,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,13,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,14,13,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,15,12,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,16,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,17,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,18,11,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,19,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,20,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,21,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,22,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,23,14,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,24,15,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,25,13,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
10,20,26,16,[0. 0. 0. 0. 0. 0. 7. 6. 6. 1.],True
