dimension,num_prod,run,iters_to_NE,NE
15,70,30,37,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,31,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,32,33,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,33,41,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,34,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,35,33,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,36,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,37,31,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,38,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,70,39,39,[ 1.  9.  5.  2.  0. 18.  2.  5.  1.  7.  3.  1.  9.  1.  6.]
15,80,0,39,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,1,40,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,2,34,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,3,34,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,4,45,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,5,45,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,6,44,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,7,40,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,8,41,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,9,43,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,10,42,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,11,41,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,12,43,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,13,47,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,14,35,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,15,37,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,16,40,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,17,33,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,18,38,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,19,31,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,20,42,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,21,51,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,22,50,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,23,44,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,24,39,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,25,38,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,26,43,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,27,40,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,28,43,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,29,43,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,30,44,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,31,37,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,32,42,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,33,41,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,34,40,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,35,35,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,36,44,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,37,44,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,38,40,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,80,39,34,[ 1. 10.  6.  2.  0. 20.  3.  5.  2.  8.  3.  1. 10.  2.  7.]
15,90,0,41,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,1,44,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,2,42,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,3,53,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,4,58,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,5,43,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,6,53,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,7,52,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,8,49,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,9,40,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,10,41,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,11,49,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,12,43,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,13,44,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,14,43,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,15,47,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,16,46,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,17,39,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,18,53,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,19,40,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,20,38,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,21,58,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,22,41,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,23,49,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,24,54,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,25,40,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,26,43,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,27,36,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,28,45,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,29,55,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,30,51,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,31,47,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,32,46,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,33,58,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,34,47,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,35,45,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,36,48,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,37,52,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,38,40,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,90,39,41,[ 1. 11.  7.  2.  0. 23.  3.  6.  2. 10.  3.  1. 12.  2.  7.]
15,100,0,48,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,1,47,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,2,47,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,3,50,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,4,55,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,5,50,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,6,49,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,7,55,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,8,57,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,9,44,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,10,54,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,11,44,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,12,57,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,13,57,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,14,42,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,15,44,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,16,57,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,17,55,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,18,57,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,19,47,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,20,50,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,21,49,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,22,54,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,23,56,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,24,45,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,25,64,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,26,50,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,27,47,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,28,55,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,29,51,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,30,53,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,31,49,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,32,50,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,33,47,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,34,49,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,35,49,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,36,53,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,37,56,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,38,51,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
15,100,39,52,[ 1. 12.  8.  3.  0. 25.  3.  6.  2. 11.  4.  1. 13.  3.  8.]
20,10,0,5,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,1,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,2,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,3,7,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,4,7,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,5,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,6,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,7,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,8,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,9,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,10,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,11,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,12,10,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,13,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,14,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,15,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,16,7,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,17,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,18,11,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,19,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,20,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,21,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,22,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,23,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,24,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,25,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,26,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,27,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,28,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,29,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,30,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,31,7,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,32,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,33,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,34,8,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,35,7,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,36,6,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,37,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,38,10,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,10,39,9,[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 1. 1.]
20,20,0,15,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,1,13,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,2,15,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,3,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,4,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,5,13,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,6,18,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,7,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,8,16,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,9,10,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,10,15,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,11,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,12,14,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,13,14,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,14,16,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,15,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,16,14,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,17,13,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,18,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,19,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,20,10,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,21,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,22,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,23,15,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,24,16,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,25,17,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,26,14,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,27,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,28,14,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,29,17,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,30,17,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,31,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,32,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,33,11,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,34,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,35,15,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,36,12,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,37,15,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,38,10,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,20,39,13,[0. 2. 1. 1. 0. 2. 3. 0. 0. 1. 2. 0. 1. 0. 1. 4. 0. 0. 1. 1.]
20,30,0,16,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,1,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,2,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,3,15,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,4,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,5,15,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,6,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,7,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,8,21,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,9,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,10,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,11,16,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,12,16,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
